id	occupation	fine-tuned-0-he	fine-tuned-0-she	fine-tuned-500-he	fine-tuned-500-she	fine-tuned-1000-he	fine-tuned-1000-she	fine-tuned-2000-he	fine-tuned-2000-she	fine-tuned-5000-he	fine-tuned-5000-she	fine-tuned-10000-he	fine-tuned-10000-she	fine-tuned-20000-he	fine-tuned-20000-she
40	annealer	12.991795857747396	15.154638528823853	4.719939748446147	5.081507166226705	3.3103145559628806	3.5887219508488974	2.507276177406311	2.4814574122428894	2.48086678981781	2.499973158041636	2.765215754508972	2.7038116256395974	2.810246706008911	2.7384080489476523
41	announcer	11.49736084540685	12.916154583295187	5.115204354127248	5.441951831181844	4.895164092381795	5.106372793515523	4.5226417779922485	4.350555082162221	5.125206609567006	5.037151495615642	6.5559285680452986	6.24443272749583	6.83710237344106	6.734653532505035
42	anodiser	7.102110743522644	7.61898148059845	3.8653281132380166	4.005874514579773	3.596171796321869	3.6457148790359497	3.516096770763397	3.3525585333506265	3.7245912551879883	3.641294280687968	3.619322915871938	3.4804922342300415	3.105119009812673	3.016908884048462
43	anodizer	5.941598097483317	7.366403500239055	2.9544525941212973	3.187128941218058	2.5709742307662964	2.6339157025019326	2.2878362933794656	2.194140136241913	2.1891515056292215	2.1438307563463845	2.506346821784973	2.4250146746635437	2.4983394344647727	2.4234553972880044
44	answerer	12.600408832232157	14.743980407714844	4.886480728785197	5.170368671417236	5.430712302525838	5.545492927233378	4.0209459861119585	3.8263038198153176	4.477262695630391	4.343119740486145	5.5227621992429095	5.258722245693207	4.464881082375844	4.3057756423950195
45	anthropologist	9.389077464739481	8.236295739809671	5.317080140113831	5.245507915814717	5.076221744219462	5.118403236071269	5.153807719548543	4.829399287700653	5.088272889455159	4.921280364195506	4.547426501909892	4.326825360457103	4.5197351177533465	4.3778311014175415
46	anthropometrist	2.413756012916565	2.441519816716512	1.7322568694750469	1.7754046122233074	1.7561676104863484	1.7815447449684143	1.8495834271113079	1.7890204191207886	1.6413887739181519	1.6091965039571126	1.918530782063802	1.872169852256775	1.8354169527689617	1.8058324456214905
47	antiquer	17.234699805577595	18.119380791982014	5.105855345726013	5.534801761309306	4.189358015855153	4.393094499905904	5.123690168062846	4.939828713734944	4.0157133142153425	3.9592870473861694	5.287451267242432	5.110566596190135	4.015795886516571	3.9663347403208413
48	anvilsmith	6.728773335615794	7.774550596872966	3.70417982339859	4.055397470792134	3.671872695287069	3.9278539220492044	4.06422479947408	4.008310496807098	3.1878859599431357	3.1807610988616943	3.607705811659495	3.5439820686976113	3.184881647427877	3.1959532697995505
49	apiarist	5.998142639795939	5.770006954669952	3.214895228544871	3.252183496952057	3.0727378328641257	3.088464160760244	2.589428722858429	2.497935116291046	2.938527504603068	2.8590818643569946	3.2701998750368753	3.1805114348729453	2.7095070481300354	2.6533326506614685
50	apiculturist	3.643299917380015	3.737435499827067	2.5153858264287314	2.6527174711227417	2.494622548421224	2.584289809068044	2.7490360736846924	2.6829906900723777	1.8259695569674175	1.791812499364217	4.318490942319234	4.224511464436849	1.9473749995231628	1.9134355584780376
51	apn	18.460819164911907	20.355517148971558	8.058756868044535	8.702790061632792	4.87169881661733	5.084742546081543	4.9168479442596436	4.725131352742513	4.038018027941386	3.9079457918802896	3.3053923646608987	3.2045186161994934	3.0478952527046204	2.92316335439682
52	apns	39.5837205251058	39.7839241027832	16.9803884824117	18.113797346750896	9.275114496548971	9.598083893458048	8.754553039868673	8.370563666025797	5.090249141057332	4.935834010442098	4.777811249097188	4.599543829758962	3.3699946204821267	3.2302082180976868
53	applier	29.347709894180298	28.063863118489582	8.066704352696737	8.52819287776947	6.533488988876343	6.711374123891194	6.180859287579854	5.9680069287618	5.758273084958394	5.697906692822774	5.3572771747907	5.228272636731465	2.947072982788086	2.8969546357790628
54	appliquer	3.1732887625694275	3.469550351301829	1.898796538511912	2.021512269973755	1.9226029912630718	1.9767792423566182	1.9192861119906108	1.8578056693077087	1.9029904802640278	1.870507001876831	2.380121092001597	2.3236796855926514	2.2611268758773804	2.206286688645681
55	appraiser	3.045385956764221	3.3517998655637107	1.9888891379038494	2.1185505787531533	2.029999534289042	2.114443778991699	2.054500142733256	1.9867665767669678	2.0786924362182617	2.042885740598043	2.729141195615133	2.661498188972473	2.490410248438517	2.4318798184394836
56	apprentice	7.3452210028966265	8.011532545089722	4.474224229653676	4.708388090133667	3.9262348413467407	4.012340982755025	4.179127375284831	3.9561139941215515	4.527905841668447	4.401647945245107	7.5509187777837115	7.183472275733948	4.422967433929443	4.324868142604828
57	approver	11.667035301526388	12.698212583859762	4.640862882137299	4.92526509364446	5.19709728161494	5.372240503629048	5.191139419873555	4.983268876870473	5.471855183442433	5.377251883347829	5.866408189137776	5.6759072343508405	5.058497607707977	4.93776688973109
58	aprn	25.04619248708089	26.29621164004008	12.848263343175253	13.460470914840698	10.423893292744955	10.812946716944376	9.6842573483785	9.145516514778137	4.7189886172612505	4.542169094085693	11.2045050462087	10.693247278531393	5.1435288190841675	4.90014922618866
59	aquaculturist	2.619862973690033	2.5205965638160706	1.889273464679718	1.9183238943417866	1.90651935338974	1.9365736643473308	2.0238097111384072	1.9490559101104736	2.4701390465100608	2.4131813247998557	2.060865600903829	2.0128682454427085	3.4688618977864585	3.403003176053365
60	aquarist	5.453825354576111	4.964156011740367	2.5090764363606772	2.5144699811935425	2.654134213924408	2.6521764397621155	2.485523303349813	2.349817673365275	2.943232238292694	2.868841826915741	3.8389939665794373	3.6634117563565574	2.6810956994692483	2.606024185816447
61	arbitrator	3.3572582801183066	3.847271124521891	2.4393810629844666	2.6543640891710916	2.303131103515625	2.3948227763175964	2.2169222434361777	2.156700611114502	2.1364208857218423	2.0993546843528748	2.9446771343549094	2.850439469019572	2.7528483867645264	2.6837157607078552
62	arborer	30.882352828979492	30.3878497282664	7.668023149172465	8.079397479693094	8.17875329653422	8.315013567606607	8.462575276692709	8.001457730929056	6.3695651690165205	6.200831850369771	6.114804724852244	5.850866854190826	5.552328447500865	5.46636688709259
63	arboriculturist	2.527476211388906	2.639901061852773	1.7802974979082744	1.8728341062863667	1.7770724296569824	1.8444130818049114	1.9300626913706462	1.8851486245791118	1.7665480971336365	1.7344679435094197	3.2856317361195884	3.2129157384236655	2.0725407799084983	2.037193934122721
64	arborist	5.744121770064036	6.077696124712626	3.4435433944066367	3.6752514044443765	2.8417902986208596	2.9847746094067893	3.08884197473526	2.972533643245697	2.831551194190979	2.7963119745254517	3.8142793575922647	3.717868765195211	3.732039471467336	3.645638128121694
65	archaeologist	6.823315699895223	7.3853163321812945	4.040956437587738	4.272292176882426	3.9691068132718406	4.170688629150391	4.194885432720184	4.039438307285309	4.322253743807475	4.249652008215587	5.993865529696147	5.8440664410591125	4.741706192493439	4.697572847207387
66	archeologist	2.3825604716936746	2.7017351587613425	1.7959002455075581	1.9301836093266804	1.8088152607282002	1.9048684040705364	1.848602255185445	1.8134990533192952	1.9465945561726887	1.921256462732951	2.4662383596102395	2.4028372764587402	2.3439663648605347	2.295928676923116
67	architect	4.499777615070343	5.798927267392476	2.787335773309072	3.1073381503423056	3.0735590855280557	3.3466115991274514	3.3480011224746704	3.3252259890238443	4.009024282296498	4.029427270094554	5.592376947402954	5.479074418544769	4.763266444206238	4.762838959693909
68	archivist	2.937757392724355	3.188572625319163	2.1517878770828247	2.2997020483016968	2.1923738916714988	2.3074421286582947	2.1867634057998657	2.127184053262075	2.2712541619936624	2.254734456539154	2.9876094460487366	2.910314122835795	2.682459990183512	2.6439727544784546
69	arnp	40.72741429011027	46.1555225054423	13.788012822469076	13.402899026870728	8.82836365699768	8.730970978736877	9.555686672528585	9.135454416275024	5.358276565869649	5.230691909790039	7.680007219314575	7.443849364916484	2.840052922566732	2.7663113872210183
70	aromatherapist	2.9129276275634766	2.9662615060806274	2.07665346066157	2.122025946776072	2.1273807287216187	2.1539171934127808	2.1779261032740274	2.085034271081289	1.9826756715774536	1.9381701151529949	2.4707321921984353	2.3928394516309104	3.8739222486813865	3.798555850982666
71	assayer	2.870762805143992	3.3469782074292502	1.9754954775174458	2.1772334774335227	2.0326207081476846	2.13635116815567	2.0046208103497825	1.9520749648412068	2.0525344610214233	2.033456106980642	2.819309095541636	2.754334330558777	2.6736164689064026	2.622908612092336
72	assembler	7.579898993174235	8.965469439824423	3.988776922225952	4.411005914211273	3.657841364542643	3.9066256483395896	2.9123547275861106	2.8463438947995505	3.7181218465169272	3.6886022885640464	4.449819008509318	4.321922500928243	4.459573984146118	4.388395349184672
73	assessor	3.153720418612162	3.573700269063314	2.2424972653388977	2.4190218846003213	2.3570740818977356	2.464601775010427	2.3535529573758445	2.267479658126831	2.547870635986328	2.4860135515530906	3.355479816595713	3.216083347797394	2.9466216564178467	2.8664013544718423
74	assigner	16.0588698387146	18.809192339579266	5.47571873664856	5.815986553827922	5.69856321811676	5.888960123062134	4.81913419564565	4.5929973522822065	5.953864773114522	5.781346837679545	5.933065176010132	5.672946393489838	4.731270392735799	4.577715953191121
75	assistant	6.6041728258132935	6.55947866042455	3.861296514670054	3.9450737635294595	4.030487477779388	4.12630969285965	4.160706480344136	3.9386964241663613	4.5977359016736346	4.4834067821502686	6.84602427482605	6.502999822298686	4.99572217464447	4.888057311375936
76	associate	8.731137990951538	9.110862493515015	4.979373931884766	5.16591215133667	5.1142223079999285	5.2598647475242615	4.646023809909821	4.460968991120656	5.277294317881267	5.212224622567494	5.371718962987264	5.3157123525937395	6.301367421944936	6.177854597568512
77	assorter	10.33376141389211	11.741201917330423	4.32915993531545	4.54153573513031	4.617332299550374	4.66558301448822	4.603147387504578	4.33327583471934	4.58341924349467	4.440311312675476	3.4661476413408914	3.3426780700683594	2.963217079639435	2.8436476389567056
78	astrobiologist	3.4395012656847634	3.9776421189308167	2.5471165776252747	2.7199984987576804	2.1461434761683145	2.2394379377365112	2.4809325138727822	2.4044171969095864	2.2324034174283347	2.1764926314353943	2.598027288913727	2.5088502566019693	2.2836895187695823	2.2253847320874534
79	astrochemist	7.321741461753845	8.27229118347168	3.861084779103597	4.157676815986633	3.2937068144480386	3.458643098672231	3.96473628282547	3.889427820841471	3.075020352999369	3.021285136540731	3.2339859008789062	3.1449196139971414	2.701205790042877	2.6232459346453347
80	attache	13.19704782962799	13.259429693222046	5.992944995562236	6.093871156374614	6.592467308044434	6.521266857783	5.686227262020111	5.316484173138936	6.09989074865977	5.881382862726848	6.628729542096456	6.387681603431702	5.9198194940884905	5.711280842622121
81	attacher	21.403369188308716	22.190424919128418	5.423268596331279	5.674613118171692	4.66983316342036	4.745228985945384	3.8484694759051004	3.671568214893341	4.845788498719533	4.736417472362518	5.035622517267863	4.859850128491719	4.207026282946269	4.119357426961263
82	attenuator	3.131723086039225	3.4037148555119834	2.0533668200174966	2.1620968182881675	2.0349003275235495	2.0832839409510293	2.1357717712720237	2.057645042737325	2.0462478001912436	2.010143061478933	2.6092406511306763	2.5387370785077414	2.49759978055954	2.4264569083849588
83	attorney	5.0055053035418196	5.965492248535156	3.1562700867652893	3.4177463253339133	3.286043028036753	3.45366104443868	3.3223347862561545	3.2417737444241843	3.7012402017911277	3.6381802757581077	4.585236370563507	4.426157057285309	5.9190084139506025	5.844112674395244
84	audiologist	4.360702256361644	4.085180401802063	2.816096325715383	2.867745896180471	2.4089391827583313	2.4838244120279946	2.2343607942263284	2.1539297103881836	2.535953422387441	2.4657588998476663	3.408957223097483	3.269416173299154	3.0097862084706626	2.887917439142863
85	audiometrist	8.945995092391968	9.079461256663004	5.976394017537435	6.115421493848165	5.489230712254842	5.661927541097005	4.249096592267354	4.058567484219869	5.539173007011414	5.46272869904836	5.143606066703796	4.996283968289693	4.023901581764221	3.9402933518091836
86	audioprosthologist	4.37068905433019	4.711323857307434	3.5808054208755493	3.7434219121932983	2.969976544380188	3.0971699357032776	3.4816273848215737	3.4419031540552774	2.9113210837046304	2.860677202542623	2.8129586776097617	2.755283693472544	2.3209466139475503	2.2834110856056213
87	auditor	7.505197485287984	7.413439194361369	4.265117645263672	4.406055510044098	4.2366996606191	4.341782093048096	3.6685975591341653	3.498931666215261	4.802331268787384	4.710213661193848	7.011694431304932	6.773194094498952	6.705762624740601	6.568632404009501
88	auriculotherapist	2.7785072922706604	2.8307504455248513	2.138876716295878	2.2635128498077393	1.8844574689865112	1.9627686937650044	1.7819588780403137	1.74480402469635	1.870734691619873	1.844520588715871	1.96713791290919	1.9182161887486775	1.9991793235143025	1.9645865360895793
89	aurist	13.876625696818033	11.962135990460714	7.964364647865295	7.7013858159383135	9.348668336868286	9.406158169110617	8.005195260047913	7.504218339920044	5.3068470160166425	5.076699495315552	4.177497168382009	3.974486986796061	4.632587254047394	4.5232013662656145
90	author	6.221246043841044	5.508742173512776	4.058595736821492	4.0910820960998535	4.387629767258962	4.485554238160451	4.458710928757985	4.239133179187775	3.7797273794809976	3.6836196780204773	5.252407550811768	5.1520828406016035	4.711575448513031	4.676870008309682
91	authorizer	20.895352602005005	24.093556086222332	8.053840239842733	8.875726183255514	8.495966792106628	9.172027031580607	6.666407227516174	6.586523731549581	3.9949347972869873	3.9922533432642617	3.61635289589564	3.5371717611948648	3.371924420197805	3.273819327354431
92	autocad	5.726187527179718	6.103325923283895	3.0770928462346396	3.2386606335639954	2.6122392813364663	2.652383506298065	2.8620503147443137	2.7282038728396096	2.9109869400660195	2.853102445602417	3.705741067727407	3.6585827469825745	2.3781129121780396	2.292409062385559
93	autocutter	18.221253156661987	20.5207683245341	9.124747316042582	9.83221467336019	8.759362657864889	9.064576943715414	9.887603044509888	9.549315492312113	9.918253699938456	9.707643389701843	5.411053478717804	5.251433253288269	6.1949015855789185	5.978686531384786
94	autoglazier	14.71706493695577	16.79552634557088	10.107490460077921	10.792503277460733	10.068310260772705	10.571093638737997	9.135994831720987	8.845985253651937	4.4563902616500854	4.3861091534296675	11.625906387964884	11.5218137105306	2.4239917596181235	2.3522457281748452
95	autographer	8.288274566332499	7.2500847180684405	3.8757031758626304	3.830849548180898	3.2927168806393943	3.295999030272166	3.565375109513601	3.3296834230422974	2.6736182967821756	2.597937742869059	4.304806212584178	4.105394581953685	4.038644095261891	3.9274460077285767
96	autotransfusionist	6.507279237111409	6.864854296048482	5.035927454630534	5.231762409210205	4.152699867884318	4.167796611785889	5.086917122205098	4.843065897623698	2.5617092847824097	2.4984198808670044	3.365238924821218	3.2613797585169473	2.004998743534088	1.960782249768575
97	aviculturist	2.3571991523106894	2.4352236787478128	1.853534201780955	1.9325169722239177	1.8821338613828023	1.9387143055597942	1.8507725596427917	1.7975371678670247	2.3001840511957803	2.251320242881775	2.0904282132784524	2.0345208644866943	2.226850748062134	2.176183005174001
98	avp	11.828508059183756	12.401185313860575	5.656143625577291	6.06102442741394	4.985532720883687	5.220330119132996	5.0471450090408325	4.812482714653015	4.34650198618571	4.211833198865254	4.246446510155995	4.12760595480601	2.9030081828435264	2.813674032688141
99	babbitter	5.067866146564484	5.37884537378947	3.1796833078066506	3.25816547870636	3.813624858856201	3.8227820793787637	1.8801048596700032	1.8113641142845154	3.2039673129717507	3.1036678353945413	3.0782124598821006	2.944828232129415	2.157052914301554	2.119211792945862
100	babysitter	3.546180804570516	2.913758317629496	2.1365079283714294	2.0602040886878967	2.1191921830177307	2.0617664456367493	2.1115304629007974	1.9690074523289998	2.061147928237915	1.9910353819529216	2.7102730870246887	2.5894179940223694	2.498300095399221	2.3993236819903054
101	backbreaker	15.75887664159139	19.81389284133911	7.816322127978007	8.322985847791037	7.659239212671916	7.805232008298238	8.018375953038534	7.673073490460713	5.441855072975159	5.256669640541077	7.442879676818848	7.048377315203349	3.828373690446218	3.6704267263412476
102	backfiller	6.7246057987213135	7.921496351559957	3.7578423023223877	4.110875586668651	4.391818523406982	4.6438818375269575	2.786690612634023	2.7364545265833535	2.5483829975128174	2.529666463534037	6.4542717933654785	6.331452965736389	6.023047129313151	5.939729968706767
103	backwinder	19.012061913808186	23.589725971221924	7.556978225708008	8.198879996935526	6.156023581822713	6.5417560338974	6.120934963226318	6.113265037536621	3.088305115699768	3.036735713481903	3.7770127654075623	3.6432140668233237	3.2099974155426025	3.1251574953397117
104	baggageman	58.14629634221395	89.90245151519775	15.78561536471049	18.595766226450603	13.273538748423258	14.484684467315674	8.100095629692078	8.099777579307556	8.252238988876343	8.150667905807495	7.7518541018168134	7.5354007085164385	5.13697596391042	5.049767196178436
105	baggagemaster	38.52816120783488	55.40082708994547	11.168861865997314	12.96049420038859	10.904714028040567	11.887634833653768	7.2318495114644366	7.178883711496989	7.6451029777526855	7.654714306195577	9.001752416292826	8.807780623435974	6.015198667844136	6.008267164230347
106	bailiff	3.253514528274536	4.203119198481242	2.192937513192495	2.555208663145701	2.4733078479766846	2.7115253607432046	2.2844919164975486	2.2617065707842507	2.6645108660062156	2.6889419158299765	3.3050127824147544	3.231391410032908	3.09555850426356	3.0148591001828513
107	baker	7.533810357252757	7.95120092233022	4.443921705087026	4.687632143497467	4.469459295272827	4.583796302477519	4.99500834941864	4.730252782503764	4.802254915237427	4.685145358244578	7.096393704414368	6.81637966632843	7.111245632171631	6.913870930671692
108	balancer	27.897107124328613	28.034306287765503	7.628671169281006	8.05831527709961	5.617165724436442	5.688074072202046	4.268374085426331	4.07995863755544	5.082775712013245	4.961278676986694	5.743180970350902	5.528895874818166	4.970343808333079	4.75153911113739
109	baler	15.184460242589315	18.99365242322286	6.392322381337483	7.169265230496724	5.724898099899292	6.002647876739502	5.700642188390096	5.539749503135681	5.398052970568339	5.341400146484375	6.677137454350789	6.5060579379399615	5.784622112909953	5.640542229016622
110	ballaster	13.36926555633545	16.066239992777508	6.189715663592021	6.741233944892883	5.429625113805135	5.68161956469218	5.84156874815623	5.64523168404897	4.664012769858043	4.588487168153127	6.342886249224345	6.097168862819672	5.057178358236949	4.859320203463237
111	ballistician	30.208307425181072	40.05825169881185	12.332762082417807	14.378236373265585	8.343373934427897	9.149893919626871	7.033846298853557	7.05200199286143	7.313958168029785	7.546435793240865	4.548487881819407	4.488773663838704	3.063795288403829	3.020103613535563
112	bander	15.95931100845337	17.072238206863403	5.771542390187581	6.2170653740564985	5.371087272961934	5.546984632809957	4.82882833480835	4.617282231648763	3.6099301179250083	3.5716023445129395	5.181006689866384	5.035745779673259	5.007365544637044	4.888353049755096
113	bankman	20.916505098342896	44.65747960408529	7.757879773775737	10.51134184996287	5.876335342725118	6.853054563204448	6.175758441289266	6.4507213433583575	7.033662597338359	7.162120699882507	8.20548129081726	8.158949534098307	6.833297292391459	6.739790519078572
114	barback	35.90390674273173	45.16592582066854	13.592453877131144	14.7298633257548	12.921594381332397	13.587758541107178	10.148213823636373	9.910262982050577	6.43901268641154	6.637817740440369	10.13423502445221	10.262995998064676	4.484469215075175	4.443785568078359
115	barber	7.067899306615193	10.824392437934875	4.540989816188812	5.337625503540039	4.542529205481212	4.902646164099376	5.1137500405311584	5.0618605216344195	5.362182418505351	5.315819521745046	7.620811502138774	7.432559410730998	5.813811580340068	5.7084574898084
116	bargeman	11.744531472524008	17.843071063359577	4.956236243247986	5.842294494311015	4.659906725088756	5.019335826237996	4.521519939104716	4.438125570615132	4.124980032444	4.080182313919067	4.6666664481163025	4.512263158957164	4.277885655562083	4.193666895230611
117	barista	3.4589942693710327	3.1850767532984414	2.344406247138977	2.336264451344808	2.723188042640686	2.7312764326731362	2.686528186003367	2.4922901391983032	3.0851116379102073	2.908933401107788	3.897469639778137	3.656542162100474	2.7220001022020974	2.6511967976888022
118	barkeep	3.226153532663981	3.9946767687797546	1.971248745918274	2.12816854317983	2.3517033060391745	2.417657951513926	2.1946115493774414	2.1188654700915017	2.0106749733289084	1.972775439421336	2.4064682920773826	2.3505579431851706	2.321613391240438	2.2737075289090476
119	barkeeper	3.866993248462677	4.311920781930287	2.023110051949819	2.18876846631368	2.6509190797805786	2.7125998536745706	1.9642796913782756	1.9138974944750469	2.8131261269251504	2.765215754508972	3.2183899879455566	3.140835245450338	3.3858350912729898	3.3748343785603843
120	barmaid	7.570077260335286	3.629926840464274	3.7719841400782266	2.771446406841278	3.949227770169576	3.226642429828644	3.929830769697825	3.1782961885134378	2.809458374977112	2.5896154840787253	5.363996267318726	4.793793181578319	4.155520558357239	3.945948342482249
121	barman	4.468661924203237	9.557668129603067	2.942308525244395	3.6817285617192588	3.1519228418668113	3.46135938167572	3.081144551436106	3.0683270692825317	4.243380228678386	4.307928403218587	4.708446343739827	4.611191014448802	5.675227880477905	5.465797106424968
122	bartacker	37.690131187438965	44.082624753316246	18.450855175654095	20.53221321105957	16.494149049123127	17.60667284329732	18.61120597521464	18.4782231648763	14.503360112508139	14.465279976526896	5.450336515903473	5.318647702534993	8.496250748634338	8.379217982292175
123	bartender	7.802204032739003	9.310731649398804	4.546670655409495	5.010387221972148	4.10346261660258	4.384350955486298	3.7094172835350037	3.6357033054033914	3.668784201145172	3.6339897314707437	5.049265603224437	4.914157112439473	5.010914981365204	5.009998957316081
124	bartenders	15.153608004252115	16.830495595932007	6.327938834826152	6.968059539794922	5.5113129417101545	5.8391273021698	5.239386220773061	5.152422666549683	3.0445351004600525	3.0407509207725525	4.388694524765015	4.289496938387553	4.543927609920502	4.509460747241974
125	batchmaker	22.122039874394734	21.915267546971638	13.170949141184488	13.504721879959106	11.534330447514852	11.769126335779825	11.599986553192139	10.843742847442627	8.170752088228861	7.918120304743449	5.736876646677653	5.45943929751714	8.058087309201559	7.908340851465861
126	batteryman	19.61092146237691	28.557853937149048	7.154384295145671	8.472591638565063	6.2205650806427	6.775763710339864	5.279781103134155	5.217719833056132	5.598937471707662	5.5706186691919966	6.564903457959493	6.409614046414693	5.537686427434285	5.385182658831279
127	bdr	10.56838846206665	10.589786012967428	4.540735085805257	4.724414865175883	4.197901705900828	4.319722414016724	4.803561766942342	4.565881133079529	4.200123031934102	4.11119266351064	4.150530834992726	4.084838191668193	2.794872999191284	2.7423434058825173
128	beader	19.568540294965107	21.81237002213796	5.799274802207947	6.116159756978353	5.327487846215566	5.426995535691579	5.4189640283584595	5.138820310433705	4.8169113000233965	4.734439253807068	4.813444038232167	4.622833748658498	4.555597583452861	4.388987044493358
129	beadworker	2.9520769913991294	2.7827871640523276	1.9246460795402527	1.9355442722638447	1.92974853515625	1.9405521353085835	1.8879582087198894	1.8094324072202046	1.9022736152013142	1.8610483209292095	2.3271767497062683	2.2529025872548423	2.187902013460795	2.1342708468437195
130	beamster	10.930521368980408	11.867504119873047	5.823747038841248	6.147905151049296	6.68159023920695	6.877188801765442	4.564048767089844	4.38062059879303	5.8536984125773115	5.767936110496521	7.512042284011841	7.298755685488383	3.8676581184069314	3.7842116554578147
131	bearingizer	135.68050130208334	150.17029603322348	33.53440237045288	34.72717332839966	26.33555269241333	26.33303666114807	21.790719111760456	20.35742704073588	14.433944702148438	13.906171560287476	7.500605384508769	7.288126905759175	17.388337930043537	16.581426858901978
132	behaviorist	8.592448552449545	9.157124638557434	5.264676292737325	5.503894686698914	4.66642149289449	4.730084816614787	4.631003101666768	4.384098927179973	4.200316468874614	4.079311986764272	4.995058556397756	4.790449857711792	3.853175719579061	3.725787937641144
133	bellhop	5.116927365461986	5.796592672665914	3.88081963857015	4.095199306805928	4.1384085814158125	4.284575382868449	3.8602256973584494	3.673801600933075	2.3178093632062278	2.297631482283274	3.8917523622512817	3.820733149846395	4.709599057833354	4.6866103410720825
134	bellmaker	15.832223455111185	15.787304202715555	6.7490938901901245	7.118201454480489	6.145019133885701	6.4970853726069135	6.3564958572387695	6.056421200434367	5.222192764282227	5.167209545771281	6.163231213887532	5.9269289175669355	4.942619681358337	4.8802546461423235
135	bellman	8.028706034024557	12.640020608901978	3.9825925827026367	4.649602890014648	3.7986862659454346	4.133457779884338	3.894040048122406	3.8167863885561624	4.649429202079773	4.6511759757995605	5.286216199398041	5.177590350310008	5.019319732983907	4.921896874904633
136	bellperson	27.260849555333454	26.399883270263672	8.79460096359253	8.921083211898804	7.583936452865601	7.6372019449869795	6.914300084114075	6.403674364089966	7.036625703175862	6.7445385456085205	5.970352967580159	5.5763267278671265	4.585857450962067	4.392479797204335
137	bellstaff	20.626532554626465	24.685393969217937	12.378116766611734	13.492130915323893	8.95843505859375	9.603422443072	11.405971844991049	11.171608209609985	11.235843499501547	11.20202644666036	7.918014844258626	7.749341249465942	4.859839677810669	4.810884773731232
138	beveler	9.961446007092794	10.653550267219543	4.171441396077474	4.3797701597213745	3.1179205179214478	3.157057801882426	3.1723722020785012	3.048678676287333	2.6670720179875693	2.618229548136393	2.8394251267115274	2.7533041636149087	2.5250537196795144	2.4542255202929177
139	biller	20.114202340443928	24.446600675582886	6.944116671880086	7.75059962272644	6.415842175483704	6.813959916432698	5.934283971786499	5.837865988413493	5.638503074645996	5.62789527575175	7.294077793757121	7.0732448895772295	6.014564692974091	5.8618607719739275
140	billposter	25.32836588223775	25.50619371732076	12.684327046076456	13.195972283681234	8.123790939648947	8.427115758260092	7.038981715838115	6.827897429466248	4.56669549147288	4.548123637835185	7.229604045550029	7.123811046282451	2.555515984694163	2.477824846903483
141	binman	25.79731861750285	39.47501913706461	10.39791214466095	11.945609013239542	8.978929877281189	9.60648500919342	9.089842398961386	8.9570472240448	8.80421225229899	8.825854460398356	12.051932573318481	11.888553738594055	8.629827976226807	8.414338906606039
142	bioanalyst	5.03983461856842	5.502831935882568	2.667886813481649	2.8129322131474814	2.490735411643982	2.5681490699450173	2.7840540409088135	2.6946090261141458	3.00062894821167	2.9282068014144897	2.657945434252421	2.579215168952942	2.3651650150616965	2.303599456946055
143	bioassayist	8.103640834490458	8.74876856803894	7.189358671506246	7.779145916302999	6.028242389361064	6.42116657892863	4.209219892819722	4.07261860370636	3.3695561488469443	3.3044334053993225	2.4026756087938943	2.345051348209381	2.186291595300039	2.138485590616862
144	biochemist	2.771223227183024	2.971903224786123	1.8860966563224792	1.9974974592526753	1.95856769879659	2.0242724219957986	2.028802196184794	1.951062023639679	2.154550393422445	2.1047845482826233	2.76106204589208	2.6851601203282676	3.4210987091064453	3.330365478992462
145	bioengineer	2.3567988872528076	2.4423287908236184	1.8368712862332661	1.9114169875780742	1.9537190993626912	2.0025957425435386	1.9740200440088909	1.9047553737958272	1.9070072968800862	1.8727085987726848	2.2908963561058044	2.2342790365219116	2.196862816810608	2.135275741418203
146	biogeographer	2.5952184796333313	2.7786189119021096	2.1006474693616233	2.2120656172434487	2.342904210090637	2.4348301688830056	2.132052183151245	2.0723424355189004	2.2229126691818237	2.2006412347157798	2.561331252257029	2.499847193559011	2.5126085678736367	2.4567134181658425
147	bioinformatician	2.1976828376452127	2.2926210363705954	1.8290258447329204	1.909399112065633	1.7917593916257222	1.8427315751711528	1.957893391450246	1.913787841796875	1.8217277924219768	1.789007802804311	2.3469152450561523	2.295463045438131	2.0616695483525596	2.009047190348307
148	bioinformaticist	2.751406669616699	2.837920526663462	1.8707202275594075	1.9356820384661357	1.9090439081192017	1.953675885995229	1.7567058801651	1.7039213180541992	1.9681052168210347	1.9304118355115254	2.157897432645162	2.105260729789734	2.4271175861358643	2.3700961073239646
149	biologist	8.182481527328491	9.599257826805115	4.734048883120219	5.099913318951924	4.747761686642964	5.009221275647481	4.924252351125081	4.776413758595784	4.577669004599254	4.491903146107991	5.997773090998332	5.826539953549703	5.955320398012797	5.810766081015269
150	biomathematician	3.64070733388265	4.034842312335968	2.789194484551748	2.9207170605659485	2.41401344537735	2.4517571131388345	2.332128127415975	2.241275370121002	2.1553722620010376	2.1028777162233987	2.712529957294464	2.622343599796295	2.0770474672317505	2.0209723711013794
151	biometrician	3.2844077348709106	3.8095787366231284	2.5443422198295593	2.7797771692276	2.4369377493858337	2.580262382825216	2.186805566151937	2.13942019144694	2.211387018362681	2.1810655991236367	3.2158804138501487	3.139710326989492	2.418650766213735	2.3525654474894204
